geneID	Symbol	MSK-PCa8_ORG	MSK-PCa9_ORG	MSK-PCa10_ORG	MSK-PCa11_ORG	MSK-PCa12_ORG	MSK-PCa13_ORG	MSK-PCa14_ORG	MSK-PCa15_ORG	MSK-PCa16_ORG	MSK-PCa17_ORG	MSK-PCa18_ORG	MSK-PCa19_ORG	MSK-PCa20_ORG	MSK-PCa22_ORG	MSK-PCa24_ORG
ENSG00000266118.1		0	0.1	0.16	0.02	0.03	0.05	0	0.03	0	0	0.02	0	0.06	0	0.19
ENSG00000266121.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266122.1		0	0	0	0	0	0	0	0	0.21	0	0	0	0	0	0
ENSG00000266123.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266125.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266135.1		0	0	0	0	0	0	0	0	0.08	0	0	0	0	0	0.47
ENSG00000266136.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266138.1		0	0	0	0	0	0	0	0	0.08	0	0	0	0	0	0
ENSG00000266141.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266143.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266152.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266154.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266156.1		0	0	0	0	0	0	0	0	0.52	0	0	0	0	0	0
ENSG00000266163.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266164.1		0	0	0	0.22	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266172.1		0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266175.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266176.1		1.96	0.5	0.5	0.21	0	0.18	3.87	0	0.25	1.01	0	0	0	0	3.15
ENSG00000266183.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266186.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266193.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266197.1		0	0.07	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266199.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266205.1		0	0	0	0	0	0	0	0	0.95	0	0	0	0	0	0
ENSG00000266207.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266209.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266216.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266218.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266220.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266223.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266224.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266229.1		0	0	0	0	0	0	0	0	7.82	0	0	0	0	0	0
ENSG00000266230.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266233.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266239.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266241.1		0	0	0	0	0	0	0	0	0	0	0	10	0	0	0
ENSG00000266244.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266246.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266247.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266252.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266254.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266257.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266259.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266264.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266269.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266272.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266275.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266277.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266281.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266285.1		0	0	0	0	0	0	0	0	0.17	0	0	0	0	0	0
ENSG00000266293.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266294.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266309.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266310.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266319.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266323.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266330.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266333.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266336.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266337.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266339.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266343.1		0	0	0	0.2	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266344.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266345.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266346.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266347.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266349.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266352.1		0	0.09	1.28	0.39	0	0	0.9	0	0.29	0.22	0.25	0.87	0.37	0	0
ENSG00000266353.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266355.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266358.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266360.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266363.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266366.1		0	0	0	0.25	1.23	0	0	0	0	0	0	0	0	0	0
ENSG00000266372.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266374.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266376.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266377.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266382.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266387.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266388.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266390.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266391.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266393.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266398.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266399.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266400.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266403.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266408.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266409.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266413.2		0	0.01	0.07	0.03	0	0	0.05	0	0	0	0	0.19	0	0	0.03
ENSG00000266425.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266427.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266428.1		0	0.24	0	0	0	0.37	1.8	0	0.07	0.44	0	0.87	0.19	0	0
ENSG00000266429.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266430.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266432.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266440.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266443.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266447.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266451.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266452.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266453.1		0	0	0	0	0	0	0	0	0.08	0	0	0	0	0	0
ENSG00000266455.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266457.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266459.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266462.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266465.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266468.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266475.1		0	0	0	0	0	0	0	0	0.37	0	0	0	0	0	0
ENSG00000266476.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266481.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266482.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266483.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266485.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266486.1		0	0.07	0	0	0	0	0.29	0.57	0.42	0	0.13	0	0	0	0
ENSG00000266487.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266491.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266492.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266493.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266496.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266499.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266500.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266510.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266511.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266512.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266526.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266532.1		0	0	0	0	0	0	0	0	0.07	0	0	0	0	0	0
ENSG00000266534.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266536.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266539.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266540.1		0	0	0	0	0	0	0	0	0.08	0	0	0	0	0	0
ENSG00000266542.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266543.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266544.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266546.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266547.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266550.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266551.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266552.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266556.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266566.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266567.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266568.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266577.1		0	0	0	0	0	0	0	0	0.08	0	0	0	0	0	0
ENSG00000266584.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266587.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266590.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266591.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266595.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266597.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266606.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266608.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266609.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266616.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266620.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266621.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266625.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266628.1		0	0	0	0	0	0	0	0	0.08	0	0	0	0	0	0
ENSG00000266630.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266631.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266632.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266633.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266635.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266636.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266637.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266638.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266650.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266652.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266656.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266657.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266669.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266670.1		0	0.13	0	0	0.88	0	0	0	0	0	0	0	0	0	0
ENSG00000266671.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266675.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266678.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266682.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266683.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266684.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266685.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266687.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266688.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266694.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266697.1		0	0	0	0	0	0	0	0	0.42	0	0	0	0	0	0
ENSG00000266699.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266700.1		0	0	0	0	0	0	0	0	3.71	0	0	0	0	0	0
ENSG00000266701.1		0	0	0	0	0	0	0	0	0.85	0	0	0	0	0	0
ENSG00000266706.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266713.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266715.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266722.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266724.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266727.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266730.1		0	0	0.35	0	0	0	0	0	0	0	0	0.23	0	0	0
ENSG00000266731.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266732.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266734.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266737.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266739.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266749.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266753.2		1.62	2.52	3.52	3.84	2.06	3.32	2.94	2.79	1.06	0.8	1.32	4.24	3.27	3.24	7.99
ENSG00000266757.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266763.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266768.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266769.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266772.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266778.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266792.1		0	0	0	0	0	0	0	0	1.05	0	0	0	0	0	0
ENSG00000266793.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266795.2		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266798.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266799.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266800.1		0	0	0	0	0	0	0	0	4.45	0	0	0	0	0	0
ENSG00000266811.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266813.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266814.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266816.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266817.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266822.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266825.1		0	0	0	0	0	0	0	0	0.37	0	0	0	0	0	0
ENSG00000266829.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266832.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266836.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266837.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266838.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266843.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266849.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266854.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266857.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266859.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266861.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266862.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266864.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266866.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266867.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266868.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266881.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266889.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266892.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266895.1		0	0	0	0	0	0	0.04	0	0.03	0.15	0	0	0	0	0
ENSG00000266911.1		0	0	0.13	0.08	0	0.28	0.15	0	0	0	0	0	0	0.15	0
ENSG00000266912.1		0	0.1	0.61	0.32	0.04	0.04	0.3	0.28	0.14	0	0.04	0.1	0.08	0.57	0.17
ENSG00000266926.1		0	0.73	0.11	0.9	0.43	0.48	1.31	0.35	0.79	0.52	0.47	1.14	0.35	0	0
ENSG00000266927.2		0	0.2	0	0.35	0	0	0.22	0	0	0.13	0	0	0	0	0
ENSG00000266930.2		3.5	0.32	1.25	1.01	0.36	1.34	2.25	0.79	1.13	0.25	0.94	0.9	1.02	0.41	0.66
ENSG00000266935.1		0.32	0.05	0.22	0.93	0	0.11	0.19	0.34	0.72	0	0.09	0.31	0.27	0	0
ENSG00000266939.1		0	0	0	0	0.56	0	0	0	0.54	0	0	0	0	0	0
ENSG00000266942.1		0	0.04	0.51	0.23	0.07	0.08	0.3	0.23	0.26	0	0	0.32	0.05	0.08	0.75
ENSG00000266945.2		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266949.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.21
ENSG00000266956.1		0	0	0.01	0	0	0	0	0	0	0.01	0	0.01	0	0	0
ENSG00000266960.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266972.1		0.19	0.26	0.65	1.6	0.11	0.06	0.27	0.3	0.16	0.14	0.26	0.18	0.03	0.04	0.72
ENSG00000266996.2		0	0	0	0.01	0.01	0	0	0.01	0	0	0	0	0.01	0.03	0.02
ENSG00000266999.1		0.41	0.45	1.27	2.82	0.1	0.13	0.77	0.54	0.36	0.18	0.5	1.69	0.18	0	0.87
ENSG00000267003.1		0	0	0.01	0.02	0	0	0	0.04	0	0	0	0.02	0.01	0	0
ENSG00000267010.1		0.34	0.15	0.45	0.18	0	0.65	1.87	0.4	2.52	0.15	1.57	1.34	0.12	1.53	0.77
ENSG00000267018.1		0	0.17	0.52	0.05	0.06	1.12	0.03	0.1	0.12	0	0.04	0.13	0	0	0.33
ENSG00000267020.1		6.44	157.98	6.71	20.56	50.03	41.53	14.04	61.27	164.98	23.94	7.26	55.6	16.99	0	17.87
ENSG00000267021.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000267025.1		0.95	0.76	1.03	2.07	0.37	1.52	2.31	1.01	0.91	1.1	1.29	1.3	1.04	0.43	0.68
ENSG00000267029.3		31.94	2.42	17.12	14.38	34.41	20.02	36.96	13.15	0.97	7.68	19.77	11.02	7.57	0.22	4.89
ENSG00000267037.1		0	0	0	0	0.2	0.03	0.06	0	0	0.08	0	0	0.31	0.13	0.03
ENSG00000267043.1		0	0	0	0	0	0	0.12	0	0	0	0.11	0	0.1	0	0
ENSG00000267045.1		0	0.04	0	0	0	0.46	0	0	0	0	0	0	0	0	0
ENSG00000267067.1		0.92	0.22	0.27	0.17	0.26	2.06	0.47	0.85	0.09	0.7	0.15	0.13	0.06	0	0.12
ENSG00000267086.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000267093.1		0	0.04	0.57	0.4	0.16	0.09	0.52	0.26	0.32	0.11	0	0.89	0.36	0.45	0.42
ENSG00000267094.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000267118.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000267161.1		2.34	2.59	17.91	2.32	0.55	1.03	3.15	4.26	0.68	1.15	0.84	0.87	0.99	2.79	15.01
ENSG00000267163.1		0	0.17	0.41	0.34	0.14	0.47	0.71	0	0.16	0.12	0.26	0.85	0.04	0.21	0.06
ENSG00000267167.1		0	0.09	0.49	0.05	0	0.09	0.43	0.26	0.03	0.21	0	1.91	0.1	0.09	0.11
ENSG00000267181.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000267183.1		0.16	0.08	0.22	0	0.11	0.95	0.06	0.18	0.15	0.15	0	0.08	0	0	0.29
ENSG00000267194.1		2.51	0.51	11.18	2.82	2.11	1.72	1.21	2.96	0.52	1.52	1.98	8.69	2.19	2.14	13.34
ENSG00000267230.1		0	0	0	0.02	0.06	0.03	0	0	0	0.02	0.02	0	0	0	0
ENSG00000267237.2		0	0	0	0	0	0	0	0	0	0.05	0	0	0.05	0	0
ENSG00000267242.1		0.52	0.16	0.83	0.78	0.4	0.58	1.7	1.1	0.33	0.36	0.47	1.94	0.57	1.84	0.81
ENSG00000267267.1		0	0	0.67	0.05	0	0.03	0	0	0.05	0	0	0	0	0.16	0.23
ENSG00000267268.1		0.41	0.01	0.14	0.04	0	0.07	0.04	0.11	0.08	0	0	0.05	0.04	0.08	0
ENSG00000267290.1		0.37	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000267306.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000267326.1		0	0.04	0	0.34	0.26	0	0.16	0	1.44	0	0	0	0	0.31	0.18
ENSG00000267330.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000267347.1		0	0.02	0	0	0	0	0.09	0.25	0	0	0.14	0	0	0	0
ENSG00000267350.2		8.95	5.37	12.75	20.84	6.57	9.22	10.93	8.76	4.56	5.37	8.67	2.02	2.33	14.1	16.86
ENSG00000267380.1		0	0	0	0	0	0	0.05	0.3	0	0	0	0	0	0	0
ENSG00000267381.1		2.01	0.75	2.03	2.94	1.3	2.94	2.9	1.34	1.17	0.06	0.71	3.71	1.28	1.49	0.99
ENSG00000267427.1		33.8	25.62	48.92	42.13	22.88	39.23	60.54	35.42	26.07	27.19	12.37	27.26	9.95	10.4	33.32
ENSG00000267431.1		0	0	0	0	0	0	0	0	0	0.13	0	0	0	0	0
ENSG00000267447.1		0	0	0.08	0.05	0	0	0	0	0	0	0	0.06	0	0	0
ENSG00000267460.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000267473.1		0.44	0.09	0.77	1.09	0.2	0.44	2.33	0.81	0.07	0.4	0.07	1.17	0.66	0.79	0.68
ENSG00000267479.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000267488.1		0	0	0	0	0.04	0.39	0	0.48	0	0.03	0	0.03	0	0	0
ENSG00000267499.1		0	0	0	0	0	0	0	0.31	0	0.13	0	0	0	0	0
ENSG00000267502.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000267531.1		0.91	1.16	0.42	0.28	0.26	1.69	2.98	0.06	0.72	1.01	0.27	0.38	0.41	0.12	0.3
ENSG00000267539.1		0	0.01	0.02	0	0.02	0.06	0	0	0.02	0	0	0.03	0	0.04	0
ENSG00000267542.1		0.21	0.46	0.7	0.2	0.21	0.4	0.73	2.39	0.06	0.16	0.56	3.2	0.87	0.18	0.29
ENSG00000267562.1		0	0	0	0.09	0	0	0.09	0	0	0	0.12	0	0.09	0	0
ENSG00000267566.1		0	0	0.11	0	0	0.03	0	0	0	0.05	0.15	0	0	0	0
ENSG00000267578.1		0	0	0	0.11	0	0	0	0	0	0	0	0	0	0	0
ENSG00000267588.2		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000267596.1		0	0	3.11	0	0	0	0	0	0	21.36	1.05	0.07	0	0	0.1
ENSG00000267600.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000267613.1		0	0	0	0	0	0	0	0.5	0	0	0	0.22	0	0	0
ENSG00000267616.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
