Hugo_Symbol	01CO001	01CO005	01CO006	01CO008	01CO013	01CO014	01CO015	01CO019	01CO022	05CO002	05CO003	05CO005	05CO006	05CO011	05CO014	05CO015	05CO020	05CO026	05CO028	05CO029	05CO032	05CO033	05CO034	05CO035	05CO037	05CO039	05CO041	05CO044	05CO045	05CO047	05CO048	05CO049	05CO050	05CO053	05CO054	05CO055	06CO001	06CO002	09CO005	09CO006	09CO008	09CO011	09CO013	09CO014	09CO015	09CO018	09CO019	09CO022	11CO005	11CO007	11CO008	11CO010	11CO018	11CO019	11CO020	11CO021	11CO022	11CO027	11CO030	11CO031	11CO032	11CO033	11CO036	11CO037	11CO039	11CO042	11CO043	11CO044	11CO045	11CO047	11CO048	11CO051	11CO052	11CO053	11CO054	11CO057	11CO058	11CO059	11CO060	11CO061	11CO062	11CO070	11CO072	11CO077	11CO079	14CO002	14CO003	14CO005	15CO001	15CO002	16CO002	16CO003	16CO006	16CO011	16CO012	20CO001	20CO003	20CO004	20CO007	21CO006	21CO007	22CO004	22CO006	24CO005	27CO004
hsa-miR-616-3p	0	0	0.497	0	0.115	0	0.1735	0	0	0.6272	0.4559	0	1.1198	0.2721	0	0.5627	0.2107	0.081	0.4448	0	0.2115	0.8116	0.8835	0.2901	0.2657	0.1596	0.1511	0.467	0	0.637	0.4218	0.1864	0.4156	0.8684	0.8535	0	0	0.4811	0.2376	0.4772	0	0	0	0.3937	0	0.1617	0.1771	0.5684	0.2014	0.2193	0.9672	0.0535	0.3983	0.472	0.1216	0.2212	0.1748	0.3507	0.4694	0	0	0.1318	0.2951	0.3202	0	0.3826	0.6369	0	0.2217	0.3521	0.1108	0.461	0.1115	0.2066	0.7582	0.0904	0	0.7308	0.4535	0	0.267	0	0	0.2575	0	0.2543	0.5998	0.0921	0.733	0.2357	0	0	0.0746	0	0.4675	0.198	0.557	0.1085	0.4587	0	0.1323	0.3247	0	0.5454	0.2143
hsa-miR-616-5p	0.6351	0.5372	0.7531	1.6175	0.698	1.159	1.1046	1.4066	0.5477	0.6272	0.6391	1.2024	2.2882	0.3784	1.0788	0	1.8458	0.7596	1.7747	0.7486	0.8814	0.904	1.7731	0.7382	0.7433	2.0151	2.6595	0.8954	0.5802	0.8739	1.4319	1.5168	1.1167	0.8684	1.2295	1.0437	1.8326	1.4233	0.9415	1.388	1.3498	1.1847	0.881	1.1981	0.9407	0.7755	1.0318	1.8004	1.2916	1.3559	2.1329	1.2736	1.6895	1.6002	0.5691	0.66	1.3483	0.8684	1.8334	1.7577	1.6964	1.4449	2.4296	0.9957	0.3275	1.0796	0.9522	0.2065	1.5271	1.6198	1.2291	0.9097	1.0876	1.0901	2.1653	1.2958	0.9667	1.7069	0.798	1.3512	0.9824	0.1858	0.7695	0.7519	0.5404	0.6583	0.8779	1.0391	0.9604	1.1648	0.9297	0.4669	1.5993	1.0117	1.265	0	0.6074	0.9539	1.2079	1.3724	1.2584	1.1776	1.3978	1.2312	1.3112
hsa-miR-618	1.0745	1.1395	2.354	0.5721	2.1914	1.159	1.8043	1.0115	1.5095	1.3362	3.6173	2.4341	2.151	1.6969	1.0422	2.7494	2.8344	3.5103	1.7747	1.8955	3.236	3.7095	2.074	1.3555	1.4956	0.5538	2.4606	1.8011	2.1046	1.4142	1.4319	2.1586	1.7386	1.2148	1.9851	2.1365	1.8862	1.6676	3.2618	2.6979	2.5342	3.2717	4.2615	4.4789	2.5986	3.2362	1.2053	1.2507	1.3773	2.1261	2.5514	1.6576	1.5398	1.1117	1.0393	3.4077	1.6142	1.6788	1.1902	3.0644	2.2203	1.8023	1.042	1.1652	1.0139	0	2.0548	2.1157	2.148	2.8241	2.4093	2.5899	2.2803	2.0989	3.3531	2.1675	1.6791	2.3475	3.19	2.7255	1.7822	1.5483	2.0192	0	4.0793	3.3577	1.1946	1.3687	1.532	1.6458	0.9546	1.8007	1.4601	1.0764	2.6095	2.3558	2.6161	0.8326	2.8432	2.0005	0.6564	1.3302	1.9933	2.5356	1.0848
hsa-miR-624-5p	1.0745	0.3794	0.8659	0.9807	0.9968	1.159	1.0162	0.8172	0	0.2843	1.0805	0.6786	0.7011	0.2217	0.122	0.5627	0.5575	0.9441	0.5944	0.7486	0.8396	0.1586	0.7449	0.9189	1.0079	1.2654	1.2971	0.6539	0	0.3533	0.594	1.2504	0.7379	0.7316	0.3437	0.8869	0.49	0.6724	0.5462	1.1218	0.7667	1.0133	1.2306	0.3049	0.5457	0.3072	0.6063	1.409	0.5843	0.9891	0.9016	1.0936	0.8438	0.3677	0.4348	0.7337	0.3308	0.8684	0.823	0.6476	0	1.1032	2.1138	0.8037	0.3275	1.1471	1.1551	0.3871	0.8278	0	0.8469	1.3255	1.0876	0.2693	1.5078	0.8287	0.3714	0.8412	0	0.9157	0.7229	0	0	0.2575	0.5404	0	1.0222	1.2133	0.463	0.9162	0.3286	0.6537	1.0249	0.4537	0.82	0	0.3941	0.2094	0.2475	0.4363	0.6564	0.5896	0.2538	1.0861	0.642
hsa-miR-625-3p	3.9938	3.3252	5.7475	3.7211	5.5554	4.3446	4.5681	3.8794	3.0282	3.2251	5.4415	4.7958	5.2463	3.5276	4.2334	5.2677	5.1939	4.2287	6.2643	4.4425	5.0779	4.8345	3.8737	3.0026	4.0505	4.8716	6.4913	5.3078	3.5351	3.7888	3.9172	4.5015	5.423	5.5347	5.123	4.0303	3.6599	3.8271	4.9631	5.3175	3.8366	3.8169	4.8676	3.5495	3.2014	4.6946	3.6677	4.074	4.6076	5.3363	4.0865	4.3993	5.0046	4.5137	4.4313	2.3155	4.9984	3.0175	4.1823	4.1772	2.7525	4.7323	6.4684	2.5007	4.64	4.1347	4.6208	4.4084	4.6513	3.949	3.8536	6.0161	4.8349	4.2265	4.4701	4.1004	3.2942	6.6146	5.492	4.0583	4.2539	4.1082	3.6673	3.3251	2.7802	4.9393	6.1086	4.0187	5.503	4.339	3.3609	2.2111	5.6422	3.1463	4.622	3.2076	3.8307	3.7681	3.9356	3.1939	4.7332	3.9825	5.2089	4.2794	4.0955
hsa-miR-625-5p	3.7188	3.3034	5.6406	3.639	5.4277	4.3001	4.4465	3.7895	2.9727	3.1024	5.3976	4.7374	5.201	3.4907	4.1817	5.1467	5.0978	4.137	6.1051	4.3613	4.9051	4.7623	3.788	2.855	3.8827	4.7514	6.4161	5.2437	3.4934	3.62	3.8078	4.434	5.3569	5.4609	5.0369	3.9729	3.5312	3.7336	4.8118	5.1583	3.6744	3.7226	4.7552	3.4597	3.1274	4.6338	3.5759	4.0137	4.5224	5.2642	3.9715	4.2865	4.9086	4.4189	4.2565	2.2666	4.9146	2.916	4.1092	4.1696	2.5831	4.6522	6.3899	2.5007	4.5409	4.0403	4.4635	4.4084	4.5492	3.8557	3.7716	5.9326	4.7513	4.1576	4.3772	4.025	3.1345	6.5792	5.3727	3.9963	4.1586	4.0253	3.6404	3.1926	2.7802	4.8932	6.0226	3.909	5.3339	4.2676	3.2424	2.054	5.548	2.9872	4.5234	3.1126	3.6857	3.6917	3.7772	3.1515	4.5939	3.8749	5.1515	4.2213	4.0263
hsa-miR-627-3p	0	0.3794	1.7357	1.5591	0.7699	0.3876	1.5447	1.0563	0.2066	0.7256	0	0.723	1.0121	0.9824	0.3389	0	1.7479	0.5479	1.3388	1.186	1.2757	0.763	1.0099	0.2901	1.2723	1.3994	1.4795	0.6539	0.9929	1.2556	1.073	1.6175	1.4165	0.5805	0.3437	1.5414	2.0201	1.6676	1.1554	1.3515	0.7864	1.4088	2.1265	0.4362	1.4087	1.8038	0.3347	1.7421	0.8866	0.8646	2.4708	1.5359	1.0791	0.8349	0.5257	1.2178	2.1209	1.5491	1.5473	1.0929	1.1826	1.2841	2.1138	0.5821	1.1022	0.4904	0.7665	0.3871	0.9151	0.9764	0.2138	1.5889	1.1411	1.61	1.7739	0.4731	0.7104	1.5315	0.4535	1.1736	0.65	0.6322	0.1602	0.3709	0.5404	1.4513	0.5998	0.4809	1.484	1.7636	1.1795	1.1647	2.145	1.1976	1.2903	0.5274	0.3941	0.8326	0.4587	1.3223	1.3427	1.2559	1.1284	2.1385	1.0848
hsa-miR-627-5p	1.0745	0	1.0681	1.2987	0.4134	0.3876	1.3414	1.9238	0.3872	0	0.8017	1.2639	0.7011	0.7349	0.3389	0	1.4487	0.7596	0.9201	1.4331	0.2115	1.0325	0.42	1.0796	0	2.5924	1.5133	0.467	0	0.3533	0.7478	1.1642	0.4156	0	0.8535	0.8869	1.5299	0.8412	0.6201	0.9856	0.664	1.0133	1.747	0.5565	0.7567	0	1.3601	0.634	1.3773	0.9488	0.9016	1.896	0.8438	1.455	0.2337	0.413	0.8262	0	1.3438	1.0929	0.7418	1.5429	2.6368	1.3168	0.3275	0.8558	0.6096	0	1.1491	0.635	0.8469	0.5869	0.7163	0.6922	1.2526	0.8287	0.5265	1.1291	0.5777	0.3735	1.7822	0.3505	0.3044	0.6657	0.2954	0.4704	0.8264	0.7306	0.463	1.8008	0.8217	0.4669	0.7109	0.6363	1.1863	0	0.1437	1.8699	1.086	1.9354	1.1993	0.5896	0.8233	0.8881	1.2877
hsa-miR-628-3p	2.4394	1.3241	2.6344	1.2987	2.4542	2.1344	1.7777	2.0172	1.158	3.1085	3.0759	2.3797	4.174	1.9961	1.3724	1.7592	2.9563	2.082	2.515	2.5263	3.1785	3.3473	2.8584	1.9616	2.3913	3.0451	2.6703	2.4319	1.727	1.9166	2.6857	2.7784	2.2242	2.927	2.7903	2.9225	2.3348	2.9127	2.3408	2.4616	2.7249	2.1906	2.1265	2.7832	1.819	2.1888	1.3601	2.4369	2.4838	2.7185	2.7129	1.896	2.7144	2.255	1.9963	3.2658	3.0382	1.7977	1.7257	2.3659	1.7614	2.3274	2.4696	1.9936	2.4821	2.647	2.6048	2.4083	2.2854	2.1101	2.4936	2.8124	2.4596	2.0281	2.7073	2.3154	1.9221	3.1347	2.3045	2.9898	2.5949	2.9771	2.9216	2.5085	2.1402	2.3896	2.0332	1.7543	3.1914	3.1093	2.1129	2.5302	2.9423	1.8428	2.8326	2.2705	3.0028	0.8326	2.4572	2.0005	1.7657	2.098	2.3333	3.0261	1.8963
hsa-miR-628-5p	1.6835	1.1395	3.2478	3.0532	2.2926	2.0294	2.5184	3.4803	1.5095	2.1653	2.6328	3.0369	3.5309	1.8707	2.0628	0.5627	3.2225	2.7602	2.9552	1.6828	2.056	2.7173	3.2141	3.0995	1.689	4.1577	4.1012	1.6334	2.4908	1.4142	2.962	3.1017	1.8762	1.4067	1.2295	3.4566	2.9526	3.0569	2.7719	2.9925	3.4119	3.1935	2.951	3.0927	2.8025	3.1229	2.2979	2.7045	3.98	3.6429	3.4912	3.1783	3.2843	3.5886	2.874	3.0518	3.0382	2.3584	3.6481	4.1696	3.4606	3.7889	4.1347	3.6925	2.7785	2.4998	2.9374	2.2305	3.5802	2.9326	3.5486	2.092	2.8617	3.3264	3.6197	2.8881	3.2503	3.1347	1.7918	3.0425	3.6493	2.2778	1.1206	1.7421	1.5515	2.7617	2.1213	2.6795	3.0337	3.6477	2.853	2.7914	2.7846	2.6688	3.5186	1.4674	2.0132	2.5464	2.9863	3.3725	2.4628	2.9662	3.6486	4.2299	3.3853
hsa-miR-629-3p	2.4394	0.9277	2.4294	0.9807	2.6191	1.159	2.2348	1.9238	1.158	1.3362	2.6328	2.0715	1.7426	1.1671	2.0163	3.1873	1.4487	1.2546	2.0211	2.3207	3.0741	2.4675	2.5188	1.6901	2.5982	2.6201	1.8144	3.9388	0.9929	2.6491	1.2378	2.6731	2.665	2.4042	1.5275	2.1013	1.2316	2.1897	1.6188	2.9566	1.8831	1.9264	2.2336	1.4046	1.6707	2.262	1.3601	2.2818	0.5843	1.9225	2.1889	1.0149	2.3144	1.7321	0.7685	2.8004	2.204	1.7977	1.5473	1.6217	1.0326	1.4449	2.9927	0.5821	1.4771	2.0131	2.4281	1.5092	1.5271	2.1101	1.0827	1.7045	2.3727	1.4016	2.2288	2.1038	0.7942	2.4898	2.0708	1.8716	1.5615	3.0266	1.4028	2.2953	2.1402	1.8869	2.1634	1.509	2.5184	1.4722	1.2415	1.7193	2.3162	0.9441	1.3396	2.8437	2.6646	1.2664	2.1272	2.0005	1.3427	1.71	1.3442	2.3745	0.8486
hsa-miR-629-5p	3.9428	4.2962	4.5535	2.2173	4.6943	3.924	4.1802	3.8794	1.5095	4.3185	4.6367	3.9082	4.6172	5.1105	5.0171	3.8908	4.2181	3.7521	4.4212	4.2689	3.2279	3.3637	4.8005	3.9928	3.6546	4.2133	3.3609	5.3008	3.7238	5.487	3.3701	4.5617	4.2999	4.8779	5.0448	4.5614	3.909	4.9716	3.5344	4.4448	3.9207	3.6969	4.4731	4.0473	3.8979	4.1766	3.5812	4.7515	2.6651	3.7524	4.5591	3.8272	3.5618	4.3123	3.5945	5.4071	4.1909	4.5245	3.8751	2.7367	2.0998	3.3485	3.8085	3.1217	4.5183	4.7824	4.0223	4.8583	3.6327	4.5816	3.5486	4.9005	4.4631	3.757	5.4924	4.6695	3.182	5.1033	5.3796	4.2385	3.383	3.8369	4.6001	4.7977	4.8209	4.3954	4.7498	3.1978	4.5437	3.9643	3.4897	3.9738	4.8107	4.1993	3.3484	3.1126	3.7394	3.5956	4.652	3.2169	4.1146	3.9436	3.9293	4.3321	3.1711
hsa-miR-636	0	0.9277	0.8659	0.7908	1.4111	0.3876	0.922	0.8172	0.3872	1.2061	1.8485	0.8486	2.0993	0.9974	1.5129	1.2816	1.175	1.1077	1.3388	1.3393	2.056	1.5154	1.3338	0.7382	0	0.9531	1.8677	0.467	0.7313	1.0773	1.0135	1.0726	1.2237	1.4067	1.6562	0.5106	1.0556	1.4756	0.7574	0.6673	1.7886	0.8188	0	0.7707	0.7567	0.9628	1.2053	0.8701	0.1373	0.5777	0	0.5397	1.2813	0.6604	0.4348	0.413	1.1943	0.8684	0.5972	0.9592	0	1.1032	1.3294	0.3202	0.5942	0.266	0.6096	0.692	0.4137	0.635	0.8469	1.003	0.7163	0.6922	1.3858	0.8287	0.7942	1.5747	1.1578	0.5293	0.2174	1.2478	1.1206	1.2437	0.9327	2.6773	1.1946	0.3377	0.9604	0.9162	0.3286	0.8191	1.0803	0.4537	0.3278	2.0828	0.8779	1.5995	0.9529	0.4363	1.04	1.1776	0.9722	1.0861	1.0848
hsa-miR-641	4.9734	3.8312	2.6344	2.8245	2.8358	2.6416	3.4215	3.1903	1.3445	2.4214	3.9535	2.5862	3.688	2.7145	3.5678	2.8482	3.6595	3.1463	3.9688	3.651	4.056	3.5893	3.9093	3.3085	3.1183	3.9549	3.4156	2.8694	1.9894	3.6617	4.0697	3.5383	4.6461	2.8629	3.7119	3.6881	3.1408	3.219	2.7556	3.252	2.6991	3.3092	3.2858	2.9241	3.2133	3.9737	2.6376	4.0641	3.3906	3.4869	3.9621	3.7153	4.0512	2.9939	2.5231	2.8004	3.2484	4.0122	3.4592	2.9632	4.4733	3.2648	4.8724	2.3854	3.5171	3.2483	3.59	2.8997	3.035	3.1277	2.7548	4.0279	3.7759	3.2965	4.5456	3.6378	2.3116	3.3738	4.088	3.7767	2.9079	3.5513	3.2049	3.0064	3.5458	5.1575	3.0832	2.7377	2.9301	4.0773	2.9196	1.7193	4.0254	2.3924	3.4861	2.7203	3.04	3.3526	3.6979	2.3888	3.2549	3.2977	2.7177	4.6256	2.2276
hsa-miR-642a-3p	0	0.3794	1.2454	1.9254	1.2693	1.3455	0.3284	0.5927	0.3872	0.5217	1.515	0.2633	1.4849	0.6799	0.733	0.5627	1.2244	0	1.9633	2.7972	0.8814	1.1122	0.8835	0.6385	0.2657	1.2654	1.0655	2.2115	0.4469	1.0773	0.7109	1.6496	0.7379	0	1.83	0.711	0.6223	0.6724	0.7897	1.441	0.5534	1.6907	1.0072	0.9571	0.5457	0	0.4769	1.618	1.3911	0.4096	0	0.9315	1.1583	1.1117	0.4348	0.9554	0.7174	0.7553	0.823	0.4622	0.5342	0.8201	1.094	0.8037	0.5942	0.266	0.5243	0.3871	0.7821	0.635	0.508	1.1732	1.2908	0.8647	1.1059	0.6618	0.5265	1.6063	0.5777	0.798	0.4063	1.2478	1.1206	0.5739	0.4231	1.3459	2.2043	0.1787	1.5784	0.6157	0	1.1019	0.4834	1.8115	0.5948	0.9128	0.8362	0.3922	2.4324	0.4363	1.638	1.5941	1.4664	0.8202	0.783
hsa-miR-642a-5p	3.3787	1.2348	2.6022	3.0532	1.7681	1.5107	0.922	1.0115	0.6922	1.764	1.418	0.4858	2.4276	1.1803	0.4826	1.6538	1.8139	0.7596	2.9532	4.3251	2.4526	2.6477	0.7449	2.0418	1.0079	0.9531	1.4271	2.4821	0.0468	1.5571	2.1501	2.1076	1.6646	0.8684	2.3319	1.8269	0.7434	1.7964	1.4056	2.3413	1.0371	1.6907	0.4186	1.6407	0	1.852	1.1212	1.5516	1.445	0.5777	1.5834	1.0149	1.4376	1.7321	0.692	1.9738	0.5996	0.4985	1.1902	2.6085	1.3184	0	1.3721	0.5821	0.8193	1.0088	1.5061	0	1.4706	1.6833	1.3319	1.3255	1.3907	0.4962	1.7739	0.9783	1.0199	2.9126	1.4456	1.5823	0.5733	1.329	1.2686	1.5143	1.4945	0.4704	1.839	0.8409	1.667	1.1648	0.3286	1.3383	1.0803	1.9559	0.7118	1.5422	1.6296	0.3922	2.7659	0.9128	1.9915	1.8679	1.9933	1.9857	0.9715
hsa-miR-642b-3p	2.9329	0.9277	2.5692	2.9434	1.6586	1.5107	0.8213	1.0115	0.6922	1.3362	1.3141	0.4858	2.2253	1.0706	0.3389	1.5401	1.7137	0.7596	2.7079	4.1837	2.322	2.5365	0.8835	1.8322	0.8551	0.9531	1.3912	2.3799	0.0468	1.5571	2.0648	2.0121	1.5865	0.7316	2.3319	1.643	0.7434	1.7547	1.2515	2.1945	1.0371	1.6907	0.4186	1.5275	0	1.4119	1.0318	1.5516	1.3351	0.5777	1.541	1.0149	1.2575	1.7321	0.6112	1.9738	0.3308	0.4985	1.1902	2.6085	1.2293	0	1.2398	0.5821	0.8193	0.8558	1.4142	0	1.3815	1.5534	1.0273	1.2514	1.3907	0.4962	1.7245	0.9783	1.0199	2.7942	1.4456	1.4714	0.5733	1.2478	1.2686	1.412	1.3732	0.4704	1.839	0.6111	1.484	1.0459	0.3286	1.3383	0.9673	1.8855	0.5948	1.4674	1.4198	0.3922	2.7051	0.9128	1.845	1.8172	1.958	1.8493	0.9715
hsa-miR-642b-5p	0	0.3794	1.2454	1.9254	1.2693	1.3455	0.3284	0.5927	0.3872	0.5217	1.515	0.2633	1.4849	0.6799	0.733	0.5627	1.2244	0	1.9633	2.7972	0.8814	1.1122	0.8835	0.6385	0.2657	1.2654	1.0655	2.2115	0.4469	1.0773	0.7109	1.6496	0.7379	0	1.83	0.711	0.6223	0.6724	0.7897	1.441	0.5534	1.6907	1.0072	0.9571	0.5457	0	0.4769	1.618	1.3911	0.4096	0	0.9315	1.1583	1.1117	0.4348	0.9554	0.7174	0.7553	0.823	0.4622	0.5342	0.8201	1.094	0.8037	0.5942	0.266	0.5243	0.3871	0.7821	0.635	0.508	1.1732	1.2908	0.8647	1.1059	0.6618	0.5265	1.6063	0.5777	0.798	0.4063	1.2478	1.1206	0.5739	0.4231	1.3459	2.2043	0.1787	1.5784	0.6157	0	1.1019	0.4834	1.8115	0.5948	0.9128	0.8362	0.3922	2.4324	0.4363	1.638	1.5941	1.4664	0.8202	0.783
hsa-miR-643	0	0	0	0	0.5006	0	0.7129	0.5927	0	0.5217	0.8017	1.0007	1.7426	0.8721	1.3724	0	0.9586	0.7596	0.8195	0.8877	0.8396	0.4314	0.8835	0.6385	0.684	0.5538	1.2971	1.1022	0.4115	0.3533	0.4218	0.7566	1.2237	0	0.621	0.2778	0.3444	0.2605	0.998	0.9123	0.3699	0.3273	1.2306	1.1222	0	1.2772	0.6063	0.634	0.7647	0.8646	0.6049	0.8431	0.71	0	0.6112	0.7337	1.022	0.3507	0.4694	1.0929	0.5342	0.2526	1.7743	0.3202	0.5942	0.6847	0.6096	0	0.4137	1.0744	0.7127	1.003	0	0.8647	0.7582	0.4731	0.1976	1.0394	0	0.1988	0.4063	0.3505	0	0	0.5404	0.4704	0.8264	0.3377	0.463	0.9162	0.6753	0.2523	0.3988	0	1.0148	0	0.1437	0.7002	0.2475	0.6132	0.971	0.5896	0.4696	1.7433	0.7142
hsa-miR-6500-3p	0	0.0768	0.1626	0	0.0611	0.0787	0.0167	0	0	0.0688	0.0407	0.0896	0.0572	0.0595	0.1038	0	0.3023	0.0834	0.0295	0.0887	0.1419	0.0566	0.0537	0.1334	0.0263	0	0.0512	0.0669	0.0427	0.0617	0.0221	0.0877	0.0318	0.0841	0.0689	0.0699	0.0724	0.051	0.0474	0.1517	0.0638	0.0885	0	0.0241	0.1169	0.1825	0.1242	0.0884	0.0587	0.0168	0.2503	0.0687	0.0228	0	0.1031	0.0428	0.0263	0.1288	0.0332	0.0487	0.0536	0.0196	0.0491	0.0799	0.2539	0.1025	0.1186	0.0398	0.0532	0.0358	0.1356	0	0.0619	0.0663	0	0.0434	0.2202	0.1269	0	0.052	0.0212	0.1043	0.0603	0.0875	0.2267	0.1442	0	0.0342	0.1068	0.0704	0.0412	0.0919	0.0727	0.1197	0.0296	0	0.1623	0.0404	0.1057	0.119	0.0616	0.0241	0.0674	0.1401	0.0164
hsa-miR-6501-3p	0	0.3794	0.3496	0	0.2215	0.2068	0.1735	0	0	0	0	0.2633	0.2097	0.1151	0.3389	0	0.2107	0.2998	0.4671	0.1177	0.396	0.3014	0	0	0	0.3033	0.6135	0	0	0	0	0	0	0	0.3437	0.711	0	0	0.1066	0.1349	0.4337	0	0	0.5565	0.2985	0	0	0.634	0.2014	0.2193	0.1201	0.155	0	0	0.2337	0.996	0.1748	0.186	0	0.4622	0	0	0.3814	0	0	0.3826	0.3368	0.3871	0.1515	0.635	0	0.5869	0.4021	0	0.2992	0.2558	0.1976	0.1788	0.3176	0.6013	0	0.6322	0.7695	0.2575	0	0.6583	0	0.1787	0	0	0	0.2523	0.2131	0.4537	0.1732	0.9128	0.5047	0	0.2475	0	0.1941	0.4632	0	0.1402	0.2143
hsa-miR-6501-5p	1.0745	1.4878	1.2454	0.3142	1.2939	0	0.922	0	0.3872	0.5217	1.3141	1.0007	1.7426	0.8721	1.5129	0.5627	1.3631	0.2998	1.444	1.4631	1.942	1.5729	0.2252	0.5314	0.2657	0.7672	1.3728	0.8193	0.9929	0.637	0.594	1.2079	1.0012	0.7316	0.621	1.1851	0.3444	0.8412	0.5462	0.7111	0.8626	1.1847	0.4186	0.7707	0.9407	0.7755	0	1.409	0.5843	1.21	0.6049	0.8431	0.71	1.1117	0.6112	0	1.022	0	0	0.6476	0	0	1.1443	0	0.3275	1.1471	1.2644	1.1577	0.5289	0.8713	0.7127	1.003	0.7163	0.4962	0.5469	0.9783	0.1976	0.9923	0.9891	1.1256	0.2174	0.9726	1.5256	2.1118	0.5404	1.3996	1.3485	1.1288	0.8129	0.2357	0.2272	0.6537	0.3988	0.7984	0.5948	1.7457	1.3622	0.3922	0.2475	0.6132	0.5657	0.5896	1.8076	1.0861	0.2143
hsa-miR-6502-5p	0	0	1.0681	0.3142	0.5828	0	0.4683	0.5927	0	0.9041	0.4559	0.2633	0	0.1151	0	0.5627	0.2107	0	0.4671	0	0.5595	0.6607	0	0.5314	0.2657	0.7672	0.4828	0.467	0	0.3533	0.2263	0.6338	0.4156	0.4117	0.621	1.0437	0	0	0.3861	0.5754	0.1595	0.5939	0	0.7707	1.3835	0.5603	0.8347	0	0.5843	0	0.9016	0.8431	0.5625	0	0	0.413	0.5996	0.3507	0	0.9592	0.6759	0	0.8127	0.8037	0.5942	0	0.4335	0.3871	0.5289	0	0.8469	1.3255	0.9741	0.6922	0.5469	0.4731	0.3714	0.3378	0.3176	0.6699	0.8585	0.8678	1.6388	0.476	0.2954	0.8245	1.1946	0.4809	0.463	0.4382	0	0.9674	0.2131	0.6363	0.5948	0	0.3941	0.5544	0.2475	0.9128	0.1323	1.0069	0.6572	0.494	0
hsa-miR-6503-3p	2.1104	1.1395	3.2268	1.7797	1.9649	0.5483	1.5759	1.0115	0	1.3362	1.3141	2.0715	1.1708	0.5833	0.9463	1.1326	2.6659	1.1077	2.3444	2.0217	1.653	2.5268	1.4275	1.9616	0.2657	0.7672	1.7496	0.8193	1.9894	0.637	1.1849	2.197	1.504	0.9933	0.9571	2.1013	0.8552	1.4756	1.7886	1.9783	1.4915	2.1498	1.0072	1.1222	1.9101	2.2856	0.6063	1.9624	1.9434	1.6481	2.4632	1.2736	1.6165	1.6002	0.4348	2.3155	1.022	1.2485	1.4826	1.4327	1.4023	1.5895	2.3675	1.1652	1.4771	1.444	2.2535	1.6573	1.4267	2.0147	2.0956	2.1745	2.5415	2.0281	1.9128	1.2377	1.7438	1.6675	1.938	2.3399	2.4875	1.7969	1.6649	1.4641	0.9327	0.8245	1.9393	1.9638	1.532	1.5616	1.0468	1.4932	1.794	1.8795	1.3396	2.0828	1.7911	1.3125	2.2458	2.0005	1.3427	1.4236	2.6082	1.1204	1.3525
hsa-miR-6503-5p	0	1.3241	2.5692	1.2987	1.6774	1.159	0.5958	0.3265	0	0.9857	1.515	0.6786	0.7011	0.4138	1.3724	0.5627	1.9375	0.7596	1.9751	0.8877	1.0741	2.5556	0.42	1.2241	0	0.3033	1.2971	0.6539	1.2143	0.3533	1.0135	2.2398	0	0.7316	1.3862	1.0437	0.8552	0.9924	0.8827	1.1853	1.1927	0.8188	1.0072	2.0213	0.5457	1.4119	0.8347	0.634	1.4317	0.4096	1.4523	1.2394	0.8438	1.9645	0.692	1.8686	1.4873	0	0.823	0.8118	1.361	0.4675	1.5316	1.1652	1.3386	1.3893	1.7131	1.1577	1.2864	0.635	1.3319	0.8099	0.7163	0.4962	1.1059	0.8287	0.9115	1.2136	0.5777	1.3512	0.5733	2.0088	1.6388	0.476	1.3732	0.4704	0.8264	1.2931	1.3297	1.3768	0.2272	1.1019	2.1188	1.5099	1.4782	1.1222	1.1056	0.5544	1.2079	0.6132	0.8985	0.5896	1.5076	1.0861	1.1898
hsa-miR-6504-5p	0	0.3794	0.9705	0.3142	0.2215	0	0.4683	0	0	1.1363	0	0.4858	0.5551	0.1151	0	0.9665	0.9586	0	0.5944	0.7486	0.7063	0.6607	0.7449	0.2901	0.684	0	0.3391	0	1.5755	0.9792	0.8868	0.6338	0	0	0.3437	1.0437	0.8552	1.1292	0.4684	0.7111	0.5534	0.3273	0.4186	1.1222	1.2505	0.7755	0.3347	0.3515	0.9251	0.4096	0	0.2949	0.5625	0.6604	0.7685	0	0.3308	0.6326	0.823	0.9592	0.8048	0.8201	0.6827	0.5821	0.8193	1.0088	0.4335	0.692	1.1491	0.635	1.1876	1.4632	0.9741	0.4962	0	0	0.6666	1.5747	0.9891	1.0244	0.8585	0.6322	0.9557	0	0.9327	0	0	0.4809	1.2168	1.0459	0.3286	0.9674	0	1.0764	1.1031	0.6676	0.7933	0.2094	0.2475	0.7708	0.4689	0.8133	1.3442	1.015	0.2792
